x,f(x)
-3.94,53.13
1.15,8.41
-1.13,22.03
0.02,13.87
-2.22,32.24
-3.36,45.46
4.76,8.12
2.15,5.72
4.43,7.03
-3.46,46.78
0.54,11.04
-2.21,32.10
-2.87,39.43
-4.80,65.77
-1.47,24.97
-0.33,16.09
3.86,5.74
1.01,8.94
-0.59,17.89
-1.86,28.61
-0.21,15.29
3.82,5.67
2.71,5.09
-0.76,19.14
-1.45,24.79
1.32,7.83
1.78,6.50
-2.42,34.37
-4.66,63.68
2.58,5.18
-1.07,21.54
-2.59,36.26
-0.53,17.43
-0.13,14.78
3.58,5.34
-0.13,14.79
4.35,6.82
-0.83,19.71
2.57,5.19
0.92,9.34
-2.55,35.77
-4.31,58.40
-2.71,37.57
2.23,5.60
1.65,6.82
3.36,5.13
-3.48,46.94
-2.94,40.33
1.74,6.58
-4.16,56.24
-2.61,36.42
3.92,5.85
-3.05,41.63
2.83,5.03
-0.41,16.66
3.72,5.52
0.94,9.26
-2.99,40.87
-0.71,18.75
0.02,13.87
-4.19,56.74
-3.95,53.37
0.29,12.37
-1.92,29.21
-4.57,62.35
-0.71,18.78
-0.93,20.42
-4.64,63.31
-3.45,46.63
0.53,11.12
0.00,13.99
-4.67,63.84
3.20,5.04
-3.29,44.61
3.97,5.95
-3.44,46.42
1.00,9.00
-2.56,35.96
1.40,7.56
1.47,7.34
3.21,5.04
1.61,6.92
-4.04,54.61
2.18,5.68
-0.32,16.05
-4.33,58.79
0.84,9.64
-3.46,46.67
3.08,5.01
2.46,5.29
3.25,5.06
3.75,5.57
4.33,6.77
1.31,7.84
-4.06,54.86
-2.71,37.56
0.41,11.69
-2.93,40.19
-2.75,38.03
2.94,5.00
3.46,5.21
0.87,9.53
1.78,6.48
0.67,10.45
-0.54,17.52
-4.10,55.39
4.74,8.01
2.41,5.35
-1.32,23.68
-1.08,21.66
2.13,5.76
2.13,5.75
-2.61,36.48
2.54,5.22
-2.41,34.27
0.65,10.54
2.59,5.17
3.66,5.44
4.04,6.08
-4.75,65.13
-3.08,41.93
0.74,10.09
-4.85,66.62
3.53,5.28
1.03,8.86
-3.85,51.90
-2.83,38.94
1.40,7.56
4.62,7.64
0.37,11.91
-3.60,48.61
-2.36,33.78
-4.71,64.38
1.44,7.44
1.38,7.62
1.22,8.16
-3.46,46.70
-3.47,46.87
1.93,6.15
3.19,5.04
2.28,5.52
2.57,5.19
-1.34,23.84
1.55,7.10
-4.47,60.87
-0.80,19.43
-1.90,28.98
-3.31,44.78
3.15,5.02
0.69,10.33
-1.81,28.13
4.45,7.09
-3.09,42.03
2.80,5.04
-1.77,27.78
-3.96,53.37
3.40,5.16
-2.91,39.87
-4.48,60.88
-2.83,39.02
1.91,6.18
-2.23,32.34
-1.84,28.44
3.25,5.06
-0.06,14.34
-4.48,60.97
-0.42,16.67
4.58,7.49
0.36,11.95
-1.19,22.51
-3.77,50.80
2.51,5.24
3.16,5.02
-4.46,60.70
3.60,5.36
-2.08,30.82
-2.80,38.61
-3.23,43.80
-0.13,14.79
3.76,5.57
4.42,7.02
0.35,12.01
-1.38,24.19
-3.62,48.86
-0.65,18.34
3.77,5.59
3.78,5.60
4.52,7.30
2.18,5.67
4.81,8.29
0.72,10.19
0.43,11.62
2.28,5.52
3.68,5.47
-2.93,40.16
-4.89,67.31
1.99,6.02
1.97,6.06
-4.44,60.29
-1.63,26.46
-1.94,29.45
2.51,5.24
-0.71,18.78
4.97,8.87
-1.43,24.67
-1.02,21.15
-3.59,48.44
-0.00,14.03
-0.93,20.47
-4.36,59.10
-2.42,34.33
0.31,12.25
0.39,11.83
-4.26,57.66
4.24,6.54
3.89,5.79
4.21,6.46
1.77,6.51
0.06,13.67
-4.24,57.45
-0.18,15.14
1.98,6.04
1.13,8.51
-2.78,38.38
-3.19,43.26
-4.71,64.46
2.54,5.21
-4.81,65.93
4.25,6.57
1.18,8.32
0.44,11.56
-0.46,16.96
-3.95,53.32
1.93,6.15
-1.18,22.49
-0.51,17.35
-3.66,49.38
2.17,5.69
0.09,13.47
4.51,7.28
-3.96,53.41
4.63,7.67
-3.50,47.21
1.31,7.85
3.71,5.50
1.67,6.76
-2.61,36.46
-4.02,54.24
-0.48,17.08
-0.78,19.27
3.66,5.44
-0.24,15.50
1.31,7.85
3.61,5.38
-3.32,44.99
-2.56,35.92
-4.79,65.73
1.95,6.10
3.38,5.14
-0.08,14.47
1.81,6.41
3.56,5.32
3.34,5.11
-3.85,51.99
0.68,10.40
3.52,5.28
-3.74,50.48
-4.85,66.64
2.03,5.93
-0.90,20.20
0.37,11.90
-3.95,53.35
-4.94,68.09
-3.36,45.44
3.21,5.04
2.16,5.70
-3.98,53.69
-0.59,17.88
-3.87,52.14
-4.19,56.71
-1.79,27.97
-3.39,45.87
3.40,5.16
1.77,6.50
-2.31,33.20
-0.04,14.25
4.32,6.75
0.96,9.16
-4.32,58.54
-2.86,39.30
4.75,8.05
0.31,12.26
-1.45,24.77
0.55,10.99
-0.04,14.22
1.57,7.03
1.26,8.02
-4.09,55.33
-3.13,42.52
-0.48,17.10
-1.41,24.41
-2.40,34.14
-2.58,36.19
-0.56,17.64
1.26,8.03
-3.18,43.16
-1.15,22.20
-4.83,66.31
0.72,10.20
3.91,5.84
-0.92,20.34
1.20,8.23
-2.60,36.40
-1.20,22.63
-3.34,45.20
-3.11,42.29
1.86,6.30
1.84,6.35
-4.03,54.43
-3.70,49.86
-2.51,35.34
2.88,5.01
-2.28,32.88
4.67,7.78
-3.81,51.34
-1.93,29.28
3.67,5.45
1.35,7.72
-4.27,57.87
2.41,5.35
2.41,5.35
-0.51,17.32
-1.49,25.16
0.95,9.19
-0.02,14.15
4.68,7.83
-3.26,44.14
3.27,5.08
4.92,8.67
-1.52,25.44
-1.77,27.79
3.58,5.33
2.71,5.08
-2.31,33.24
0.31,12.23
3.86,5.74
-1.69,27.01
-2.87,39.49
-2.95,40.41
-1.48,25.08
-1.09,21.73
1.76,6.55
-4.13,55.77
-3.37,45.52
1.25,8.06
3.85,5.73
-4.19,56.68
2.53,5.22
-1.00,21.00
2.38,5.38
-1.32,23.68
-3.87,52.26
-3.81,51.31
4.58,7.51
-1.53,25.52
1.99,6.01
2.12,5.78
4.28,6.64
1.76,6.53
0.20,12.84
1.45,7.39
-2.45,34.68
3.79,5.62
2.45,5.31
1.16,8.37
4.00,6.00
0.59,10.80
4.31,6.73
2.05,5.90
0.99,9.05
-2.30,33.05
-1.94,29.39
-1.23,22.89
-0.96,20.71
-0.47,17.02
0.76,10.03
-3.31,44.88
-1.07,21.60
1.89,6.23
-0.68,18.58
-2.22,32.23
4.75,8.05
2.00,6.01
-2.52,35.43
0.77,9.96
2.82,5.03
-3.47,46.92
-0.27,15.68
2.39,5.37
3.18,5.03
-1.54,25.60
3.58,5.34
-2.15,31.50
-0.89,20.12
-2.25,32.51
4.98,8.94
-1.42,24.57
0.12,13.30
-0.85,19.85
0.98,9.08
4.30,6.70
-4.44,60.34
2.89,5.01
0.20,12.85
4.95,8.80
-0.58,17.84
0.60,10.76
4.41,6.98
4.76,8.10
1.38,7.63
-1.15,22.25
3.76,5.58
-2.33,33.45
-4.06,54.91
-2.05,30.50
4.26,6.59
-1.96,29.59
-1.00,21.02
1.75,6.57
-1.54,25.63
-4.47,60.85
1.14,8.45
-2.92,40.04
-0.63,18.21
-3.93,52.98
-2.40,34.19
-1.64,26.50
3.28,5.08
3.89,5.79
-2.25,32.56
3.49,5.24
-0.75,19.08
0.60,10.78
1.10,8.61
2.23,5.59
1.68,6.73
-1.45,24.77
2.38,5.39
-2.89,39.65
-2.02,30.23
-4.90,67.34
-4.16,56.27
0.06,13.66
4.65,7.72
3.21,5.04
-2.36,33.74
4.78,8.15
4.16,6.34
1.87,6.29
-4.42,59.98
-3.62,48.78
-0.64,18.27
-3.38,45.71
-2.35,33.59
4.69,7.87
4.12,6.25
-3.58,48.34
4.12,6.26
-2.98,40.77
-3.19,43.36
-1.84,28.39
3.38,5.14
-0.38,16.45
-2.12,31.18
4.42,7.01
-1.91,29.08
4.26,6.59
4.16,6.34
2.84,5.02
-3.26,44.13
-2.02,30.16
0.01,13.94
-1.75,27.58
-4.73,64.72
-0.60,17.95
0.19,12.88
-0.58,17.79
-4.99,68.87
4.78,8.18
-0.17,15.02
3.21,5.04
-4.00,54.04
0.52,11.17
4.62,7.62
-2.18,31.80
-0.70,18.71
-3.58,48.35
-1.79,27.91
-4.24,57.35
-2.07,30.72
-3.92,52.85
4.64,7.68
4.39,6.92
3.77,5.59
-3.70,49.93
0.33,12.13
-1.38,24.21
-3.15,42.84
-2.61,36.43
4.51,7.29
-3.84,51.77
4.34,6.78
0.46,11.43
-3.37,45.60
0.12,13.31
-1.32,23.64
-4.71,64.47
-3.48,46.98
-2.15,31.47
-1.58,25.94
4.94,8.78
-3.54,47.73
-2.23,32.30
0.45,11.49
-0.78,19.30
4.04,6.09
-2.46,34.82
-0.34,16.17
-0.87,19.95
1.50,7.24
-1.66,26.75
0.34,12.07
-0.85,19.84
0.20,12.86
-0.21,15.28
3.98,5.96
1.97,6.06
-1.50,25.23
-0.73,18.95
-0.42,16.72
3.29,5.08
-2.26,32.62
-2.61,36.52
-3.90,52.59
0.13,13.25
3.46,5.21
-0.96,20.72
1.33,7.80
-2.80,38.69
-1.34,23.80
-4.86,66.81
-2.24,32.45
-0.01,14.05
1.78,6.49
-3.90,52.60
4.30,6.68
2.22,5.60
4.17,6.36
2.10,5.81
1.71,6.66
-2.28,32.88
1.49,7.27
-1.06,21.49
1.22,8.17
3.83,5.69
-1.50,25.28
0.69,10.35
-2.11,31.06
4.07,6.15
-0.91,20.29
2.04,5.92
4.96,8.86
2.78,5.05
2.32,5.46
3.86,5.74
0.77,9.99
3.33,5.11
0.05,13.73
-4.77,65.35
-2.59,36.22
4.70,7.88
4.04,6.08
4.06,6.13
-0.84,19.74
-1.98,29.82
-1.38,24.17
-3.78,50.99
-1.17,22.39
-3.94,53.11
-0.14,14.87
-0.03,14.15
2.71,5.08
3.76,5.57
4.01,6.02
-1.28,23.30
-2.08,30.80
-2.96,40.47
-4.14,55.94
-0.26,15.61
1.23,8.13
0.87,9.54
2.35,5.42
1.10,8.60
-4.74,64.85
4.27,6.60
-1.96,29.61
1.84,6.35
-4.03,54.41
2.17,5.68
-3.21,43.53
2.84,5.03
-4.69,64.19
-1.00,21.02
-1.55,25.72
-2.85,39.27
4.29,6.67
-1.43,24.67
-0.00,14.01
-1.24,22.96
4.64,7.71
-1.25,23.08
-1.56,25.84
-1.57,25.86
1.61,6.94
-3.25,44.07
-3.62,48.87
3.43,5.18
-3.25,44.08
2.80,5.04
2.18,5.68
-4.18,56.52
-2.94,40.33
-4.17,56.46
3.43,5.18
0.47,11.41
-4.14,55.96
4.65,7.73
-3.60,48.61
-0.59,17.85
1.92,6.17
2.01,5.98
4.37,6.88
4.39,6.93
-4.76,65.24
-3.03,41.38
4.54,7.37
2.68,5.10
2.13,5.75
3.22,5.05
-3.38,45.75
4.60,7.57
-2.55,35.81
-3.09,42.11
-3.72,50.14
2.76,5.06
-1.11,21.88
-2.14,31.38
3.10,5.01
4.14,6.29
-3.09,42.08
2.46,5.30
-4.38,59.49
-3.70,49.91
3.81,5.66
4.44,7.06
-3.90,52.54
-2.11,31.08
-2.63,36.73
2.72,5.08
3.44,5.19
1.98,6.05
-2.48,35.04
1.37,7.67
-4.35,58.98
-2.16,31.66
-0.49,17.21
-2.32,33.32
2.82,5.03
3.31,5.10
3.21,5.04
-1.27,23.27
-3.06,41.70
4.97,8.89
-3.60,48.57
-4.54,61.87
-2.05,30.52
-2.08,30.78
-0.96,20.70
-3.87,52.21
4.02,6.03
0.53,11.09
-3.03,41.35
-2.45,34.72
-0.11,14.68
1.86,6.30
-4.18,56.55
3.57,5.33
-0.84,19.75
1.24,8.09
0.19,12.89
-4.95,68.18
-4.87,66.99
0.14,13.20
-0.98,20.84
4.46,7.12
0.13,13.25
-3.97,53.56
-4.82,66.13
1.43,7.47
-4.87,66.92
-2.90,39.76
-3.60,48.50
2.55,5.21
-0.25,15.59
4.09,6.18
4.93,8.72
-0.24,15.49
-2.22,32.30
2.79,5.05
-4.64,63.30
-2.83,39.02
5.00,9.00
-3.35,45.37
3.81,5.65
-4.97,68.47
3.96,5.91
3.83,5.69
-3.68,49.64
3.33,5.11
-4.87,66.99
-2.63,36.67
1.62,6.89
4.45,7.10
-4.80,65.80
0.17,13.01
1.16,8.38
-3.88,52.35
0.83,9.71
-1.26,23.13
-0.69,18.59
1.28,7.95
0.63,10.64
1.09,8.63
-1.82,28.19
0.99,9.03
-0.85,19.79
4.29,6.66
4.08,6.16
0.27,12.44
3.99,5.99
-3.22,43.68
-2.56,35.91
4.41,7.00
1.11,8.57
-0.89,20.15
4.07,6.15
-4.91,67.61
4.29,6.67
3.98,5.96
2.96,5.00
1.39,7.60
1.61,6.94
3.50,5.25
-4.58,62.51
0.82,9.74
-4.46,60.60
-3.04,41.50
0.81,9.79
-0.69,18.61
3.76,5.58
-2.85,39.23
-3.36,45.48
-2.90,39.80
4.27,6.62
-2.63,36.74
4.39,6.95
-0.19,15.19
2.19,5.65
3.65,5.42
-1.68,26.86
-0.28,15.79
-4.66,63.62
-0.90,20.24
0.97,9.11
2.83,5.03
2.27,5.53
-2.10,31.02
-1.87,28.69
1.39,7.59
-0.40,16.56
-3.16,42.95
-4.15,56.18
-0.19,15.15
-4.94,67.97
1.10,8.60
3.86,5.74
4.62,7.61
-0.97,20.78
-0.57,17.76
3.12,5.01
-4.93,67.95
-0.17,15.06
0.85,9.62
-0.22,15.40
2.08,5.85
-2.17,31.77
1.61,6.94
4.51,7.29
-2.75,38.04
-1.16,22.30
-3.88,52.35
3.92,5.85
2.72,5.08
0.18,12.95
0.38,11.87
0.20,12.82
-4.85,66.63
1.47,7.35
-0.39,16.51
-3.46,46.75
3.91,5.83
-1.93,29.34
4.53,7.33
-1.97,29.73
4.47,7.15
-2.87,39.45
2.26,5.55
2.36,5.41
2.70,5.09
4.89,8.59
-1.51,25.35
0.13,13.22
4.97,8.89
-0.76,19.17
-2.64,36.82
1.94,6.12
1.77,6.51
3.33,5.11
4.18,6.39
-1.57,25.91
-0.28,15.78
4.58,7.49
4.14,6.30
-0.29,15.82
-1.99,29.89
-1.91,29.10
-3.09,42.06
2.79,5.04
0.56,10.97
-4.63,63.25
3.17,5.03
-1.03,21.20
4.17,6.38
-2.92,40.06
4.04,6.08
-1.47,24.95
-3.21,43.55
3.40,5.16
-1.46,24.86
-3.46,46.74
-3.22,43.66
-3.40,45.93
-2.53,35.53
1.98,6.04
-3.86,52.09
-1.56,25.81
4.11,6.23
2.15,5.72
-4.36,59.20
-0.92,20.36
3.68,5.47
-4.31,58.43
-0.19,15.21
-4.57,62.25
3.78,5.61
0.47,11.42
3.02,5.00
4.00,6.00
-2.69,37.33
-2.78,38.38
-4.06,54.80
-2.44,34.62
-1.85,28.51
-4.29,58.10
3.07,5.00
-4.52,61.61
-2.91,39.93
-2.11,31.10
-1.80,28.04
4.72,7.95
2.43,5.33
1.78,6.48
4.34,6.79
2.20,5.64
-4.92,67.71
0.47,11.38
-1.34,23.81
-0.45,16.87
2.96,5.00
2.93,5.01
1.06,8.77
-1.86,28.63
3.01,5.00
-2.70,37.49
-3.06,41.75
-4.47,60.74
2.36,5.42
2.72,5.08
1.09,8.63
4.79,8.21
1.72,6.64
2.69,5.10
-0.38,16.45
4.17,6.38
-4.55,62.00
1.57,7.05
1.12,8.54
-1.72,27.30
2.40,5.36
-3.86,52.12
-3.10,42.27
1.00,8.99
1.11,8.58
-4.65,63.51
1.99,6.02
-2.83,38.97
0.81,9.82
-4.72,64.65
-4.39,59.56
2.29,5.51
-2.81,38.81
0.49,11.28
-0.12,14.71
-0.70,18.70
-2.07,30.70
-0.04,14.25
0.44,11.54
-2.85,39.19
-1.44,24.72
3.10,5.01
1.12,8.55
-1.60,26.17
3.47,5.22
1.47,7.33
-2.48,35.07
2.10,5.82
0.59,10.80
2.36,5.41
1.25,8.06
3.92,5.85
0.55,11.02
3.33,5.11
-2.77,38.30
-2.48,34.98
2.93,5.01
0.93,9.27
1.43,7.47
-0.18,15.13
2.89,5.01
2.54,5.21
-4.51,61.43
-1.64,26.57
0.99,9.03
-2.51,35.33
-2.54,35.71
0.58,10.87
-1.87,28.68
2.85,5.02
-4.85,66.56
3.26,5.07
-4.91,67.55
-0.86,19.93
-0.32,16.00
-4.56,62.12
3.32,5.10
3.87,5.76
1.94,6.12
-0.39,16.51
-0.53,17.49
3.86,5.73
4.11,6.23
4.01,6.02
1.23,8.13
2.58,5.18
1.54,7.13
3.71,5.51
-3.77,50.87
-4.25,57.59
-2.18,31.86
-0.90,20.21
-1.25,23.06
-3.97,53.57
-2.81,38.76
-1.59,26.07
1.51,7.21
-1.81,28.18
4.16,6.34
-4.80,65.78
0.81,9.81
-3.12,42.43
-0.50,17.22
2.57,5.19
3.78,5.61
2.62,5.14
-4.24,57.43
3.32,5.10
-3.91,52.75
-4.44,60.29
2.77,5.05
-0.42,16.68
-3.43,46.31
3.23,5.05
-4.18,56.62
-4.48,60.95
3.13,5.02
-4.43,60.25
4.51,7.27
4.45,7.11
0.73,10.15
0.11,13.34
0.71,10.26
-4.99,68.83
-2.07,30.68
0.81,9.81
-2.50,35.26
1.46,7.37
3.31,5.10
-3.84,51.82
-0.58,17.80
0.11,13.37
-3.30,44.72
-3.50,47.28
-3.88,52.28
-2.92,40.02
3.21,5.04
-4.58,62.50
-2.17,31.73
2.84,5.03
-0.10,14.63
-2.50,35.26
1.18,8.32
-4.85,66.58
-4.22,57.07
3.04,5.00
-1.74,27.50
-4.43,60.19
-3.79,51.09
0.54,11.05
-0.01,14.08
3.89,5.78
1.42,7.51
-0.48,17.09
-2.56,35.97
1.43,7.45
-2.46,34.85
-0.68,18.52
1.04,8.84
-3.20,43.38
-4.62,63.11
4.52,7.32
-1.71,27.22
-3.10,42.24
-1.33,23.73
3.90,5.81
4.94,8.75
2.16,5.71
-1.14,22.16
-2.20,32.01
3.57,5.32
-2.70,37.51
-2.18,31.87
-1.69,27.04
-4.14,56.03
-2.12,31.21
3.59,5.35
-2.37,33.86
1.87,6.27
-1.36,24.01
-3.49,47.11
2.86,5.02
0.36,11.95
1.71,6.67
4.91,8.64
-0.76,19.13
-0.95,20.64
1.50,7.24
0.16,13.04
0.10,13.40
2.76,5.06
-1.56,25.79
0.64,10.59
-1.37,24.07
0.42,11.68
-4.64,63.43
2.79,5.04
-4.15,56.17
-1.25,23.06
-0.97,20.78
-4.30,58.24
-0.71,18.75
1.98,6.04
4.13,6.27
2.08,5.84
-0.82,19.61
1.74,6.59
-1.56,25.83
4.85,8.44
2.14,5.73
0.94,9.25
-3.69,49.78
3.49,5.24
-2.02,30.18
-1.60,26.17
1.96,6.08
-1.67,26.77
1.37,7.67
-1.32,23.64
-4.54,61.79
4.35,6.83
-1.14,22.15
2.88,5.01
2.00,6.00
-2.05,30.49
1.27,7.98
1.64,6.86
-0.58,17.82
1.85,6.31
2.90,5.01
1.36,7.68
-0.12,14.75
3.37,5.14
1.96,6.07
-1.92,29.23
-1.02,21.14
0.78,9.94
1.27,8.00
1.22,8.16
-0.23,15.44
1.06,8.76
3.95,5.90
1.35,7.74
-0.51,17.31
-0.18,15.11
-2.98,40.71
1.57,7.05
4.35,6.83
0.72,10.22
4.42,7.02
2.51,5.24
1.04,8.84
-2.48,34.99
2.15,5.72
4.39,6.94
4.17,6.38
-3.38,45.70
0.38,11.88
-2.02,30.24
-4.33,58.74
1.49,7.27
1.21,8.22
-1.86,28.61
-4.63,63.17
3.75,5.57
-3.70,49.83
0.03,13.80
2.37,5.40
-2.98,40.81
-4.42,60.13
-2.12,31.21
2.78,5.05
1.07,8.72
-3.40,45.96
0.88,9.48
3.18,5.03
3.72,5.52
4.74,8.02
-1.09,21.70
-1.97,29.72
-3.16,42.92
-4.57,62.30
3.12,5.01
-3.71,50.05
1.41,7.52
3.52,5.27
3.02,5.00
4.62,7.64
3.38,5.15
-0.77,19.22
2.19,5.66
4.31,6.73
-1.29,23.39
-3.24,43.92
-0.86,19.92
4.72,7.97
1.12,8.52
-0.48,17.10
-1.17,22.40
-1.27,23.23
0.64,10.58
-4.65,63.59
2.69,5.10
4.51,7.29
4.38,6.90
-3.72,50.13
2.03,5.95
3.67,5.45
3.75,5.56
0.05,13.71
0.39,11.82
-2.11,31.12
3.64,5.41
4.50,7.24
-4.58,62.38
4.96,8.85
0.01,13.95
2.14,5.74
-0.32,16.04
0.42,11.67
1.91,6.18
-0.84,19.71
2.78,5.05
2.68,5.10
2.96,5.00
2.18,5.68
4.67,7.78
-1.78,27.88
4.79,8.21
-3.61,48.74
0.42,11.65
-1.90,29.04
2.40,5.36
0.96,9.17
2.75,5.06
-1.21,22.72
-3.15,42.87
0.78,9.92
-2.78,38.46
-1.68,26.92
-3.86,52.05
-0.93,20.45
-1.30,23.50
3.38,5.15
-0.93,20.42
1.89,6.23
-4.91,67.56
4.37,6.88
0.01,13.97
3.94,5.89
-4.55,62.01
2.95,5.00
4.84,8.38
4.78,8.17
-4.42,60.11
1.19,8.29
-0.30,15.92
-4.06,54.81
3.42,5.17
2.28,5.51
4.20,6.44
2.56,5.20
0.40,11.75
0.16,13.06
0.66,10.48
-2.68,37.23
2.51,5.24
-0.58,17.80
-1.02,21.17
0.93,9.27
-3.36,45.42
-2.26,32.66
4.60,7.56
0.61,10.69
3.66,5.43
-0.20,15.23
3.48,5.23
-2.39,34.00
-0.58,17.79
-4.25,57.51
3.73,5.53
-4.71,64.49
-0.93,20.47
-2.64,36.86
-1.78,27.82
1.64,6.85
-2.29,32.99
1.85,6.31
-3.54,47.83
4.20,6.45
3.03,5.00
-2.96,40.56
-3.43,46.35
0.41,11.70
1.15,8.42
0.90,9.40
0.57,10.89
3.77,5.59
-2.53,35.54
-4.13,55.85
-3.34,45.22
4.58,7.49
-1.47,24.99
0.59,10.81
2.63,5.14
4.22,6.49
-0.98,20.85
2.09,5.83
3.49,5.24
3.50,5.25
0.79,9.88
-2.88,39.62
4.58,7.50
-0.93,20.43
-3.13,42.55
4.46,7.14
-1.42,24.52
-3.52,47.57
4.18,6.40
-0.73,18.92
1.41,7.52
-4.98,68.63
3.22,5.05
-3.68,49.64
-2.97,40.70
-2.62,36.61
1.50,7.26
1.71,6.67
-4.23,57.24
-3.57,48.16
0.43,11.60
1.41,7.52
4.40,6.97
3.02,5.00
1.92,6.17
0.77,9.98
-1.67,26.79
0.67,10.43
1.83,6.36
1.13,8.50
-1.62,26.33
-2.21,32.14
2.53,5.22
-1.38,24.22
4.98,8.90
3.40,5.16
-4.71,64.49
-4.82,66.17
2.38,5.39
-0.11,14.66
-3.10,42.22
4.08,6.17
4.44,7.08
-4.85,66.66
1.33,7.78
0.26,12.53
1.22,8.18
-3.24,43.91
-1.13,22.02
0.97,9.13
2.57,5.19
3.16,5.03
0.18,12.95
3.83,5.68
1.12,8.52
-0.04,14.22
1.95,6.11
-2.83,39.05
1.75,6.56
4.99,8.97
4.29,6.67
2.55,5.20
-1.05,21.37
2.19,5.66
-2.67,37.14
0.41,11.70
-3.21,43.60
2.71,5.08
-4.21,57.00
-2.56,35.88
-1.98,29.79
1.58,7.03
-3.82,51.50
-1.01,21.08
0.69,10.35
-0.72,18.85
0.48,11.36
0.31,12.26
0.44,11.53
1.08,8.68
3.99,5.97
-1.80,28.06
-3.37,45.62
0.91,9.36
2.75,5.06
-1.43,24.65
-1.64,26.49
3.00,5.00
-2.36,33.75
-4.10,55.34
4.65,7.73
2.00,6.00
-1.93,29.32
-1.97,29.70
-1.08,21.64
1.47,7.35
-1.81,28.12
3.03,5.00
4.28,6.64
1.44,7.45
2.38,5.39
-4.37,59.25
0.38,11.85
-2.00,29.97
4.82,8.30
-2.78,38.40
-3.37,45.64
1.84,6.35
0.11,13.34
-3.20,43.42
-0.70,18.71
-2.11,31.11
-2.05,30.45
0.64,10.55
2.17,5.68
-4.39,59.59
-4.90,67.37
4.42,7.03
1.06,8.76
-2.46,34.77
2.18,5.67
-4.93,67.87
2.86,5.02
4.29,6.68
1.16,8.37
-0.93,20.42
-1.23,22.86
-4.45,60.43
1.79,6.47
0.21,12.79
-0.45,16.87
0.12,13.31
1.55,7.10
2.50,5.25
-2.22,32.23
2.63,5.14
4.59,7.53
3.52,5.27
-1.37,24.13
1.24,8.11
-0.88,20.04
-0.99,20.92
-4.23,57.30
-1.88,28.85
1.99,6.03
2.40,5.36
3.67,5.44
4.58,7.51
1.38,7.62
1.71,6.67
0.79,9.86
3.28,5.08
-4.29,58.15
1.95,6.11
1.06,8.78
2.79,5.05
-2.74,37.98
3.33,5.11
2.17,5.70
4.09,6.18
4.39,6.92
4.30,6.68
0.48,11.35
4.07,6.15
4.77,8.13
3.59,5.35
1.50,7.26
-1.38,24.18
-4.68,64.05
-2.35,33.59
4.02,6.05
-3.36,45.47
1.44,7.44
-2.33,33.40
3.89,5.79
-3.12,42.42
-0.48,17.08
-3.99,53.85
-0.00,14.01
1.43,7.48
1.61,6.92
2.93,5.01
1.54,7.12
3.14,5.02
0.60,10.78
2.76,5.06
0.12,13.32
-0.28,15.79
-2.45,34.69
3.41,5.16
4.78,8.18
3.51,5.26
0.27,12.43
4.07,6.16
1.14,8.45
4.53,7.33
3.43,5.18
4.16,6.36
-2.23,32.40
4.03,6.06
-3.64,49.06
0.36,11.98
4.68,7.81
-2.76,38.20
4.12,6.25
0.05,13.70
-1.16,22.27
-3.15,42.87
0.91,9.36
-3.41,46.06
1.18,8.30
3.40,5.16
2.93,5.00
-4.05,54.71
-2.07,30.73
4.73,7.99
-0.78,19.26
4.90,8.61
-3.10,42.20
4.16,6.36
-4.89,67.20
-1.88,28.86
-4.27,57.87
-3.36,45.49
2.64,5.13
-4.86,66.76
4.77,8.15
2.26,5.55
-3.67,49.44
-1.39,24.23
2.28,5.51
-0.48,17.11
0.70,10.30
1.86,6.29
3.03,5.00
4.01,6.03
-2.04,30.45
-2.51,35.36
4.62,7.63
4.02,6.04
0.55,11.01
-1.56,25.81
-2.46,34.85
1.34,7.75
3.30,5.09
-0.31,15.98
-4.03,54.41
4.32,6.74
4.28,6.63
1.67,6.76
-3.42,46.16
0.08,13.53
1.72,6.63
-3.67,49.50
1.39,7.58
4.77,8.12
-2.99,40.88
2.76,5.06
-0.79,19.38
3.74,5.55
-0.34,16.13
2.41,5.35
-2.79,38.50
-1.43,24.66
1.42,7.50
2.86,5.02
0.69,10.34
4.01,6.02
0.55,10.98
-4.55,61.94
4.11,6.24
-3.89,52.45
-3.45,46.64
4.13,6.28
1.38,7.62
2.02,5.96
-2.26,32.63
2.26,5.54
-3.65,49.27
3.27,5.07
1.52,7.19
-0.47,17.06
-2.54,35.66
-3.21,43.58
-2.77,38.35
3.25,5.06
1.84,6.35
2.23,5.60
-2.88,39.53
-2.76,38.19
4.80,8.23
-0.22,15.34
-0.55,17.60
-3.50,47.25
0.67,10.41
0.16,13.07
0.78,9.92
-2.00,30.03
-0.53,17.43
-2.91,39.93
1.95,6.10
-3.92,52.88
1.76,6.53
3.34,5.12
2.89,5.01
-3.85,51.88
1.22,8.17
3.07,5.01
-2.96,40.57
1.69,6.72
0.13,13.24
-3.00,41.02
-4.92,67.71
-2.20,32.08
-1.73,27.35
2.02,5.97
1.36,7.69
-0.79,19.37
-0.33,16.11
3.47,5.22
3.37,5.14
1.76,6.53
4.87,8.50
-3.32,44.91
-3.46,46.70
4.25,6.57
-1.24,22.95
4.01,6.02
1.74,6.60
1.85,6.33
4.99,8.96
-4.78,65.59
2.68,5.10
3.23,5.05
-1.32,23.65
1.79,6.46
4.10,6.20
1.00,9.00
-1.56,25.79
0.36,11.99
