x1,x2,x3,f(x1,x2,x3)
1995401,9936882,2.4,230.38,,
2701688,8065573,9.84,15.01,,
931558,8517271,3.44,44.84,,
539654,2907295,0.49,431.74,,
1448758,3736604,9.8,3.76,,
8332762,3952587,6.04,60.18,,
2748008,9466695,6.32,43.52,,
3744513,8170591,4.23,114.35,,
6681663,728418,6.82,6.97,,
5549823,527518,3.44,16.49,,
697797,1578606,1.71,25.21,,
3252305,9500965,5.17,77.28,,
4909834,1561758,0.27,6944.29,,
6515447,3203388,2.57,211.05,,
3007689,518059,7.61,1.8,,
2983365,3556694,3.69,52.09,,
7511112,2395463,2.35,217.29,,
6927311,6399644,4.18,169.21,,
6610757,2292371,8.24,14.9,,
8994533,3751910,3.24,213.99,,
4958005,1511947,9.9,5.1,,
7084628,5622204,0.86,3626.23,,
4195406,5849778,2.78,212.55,,
4410991,9623283,8,44.31,,
2984602,9195018,4.55,88.37,,
8982968,4179066,8.51,34.57,,
5610658,3571939,1.58,535.64,,
7149536,7288513,9.18,41.3,,
3950819,5806510,7.5,27.22,,
2676193,6132420,1.82,329.69,,
6459999,1382148,6.26,15.2,,
7802840,3792464,2.98,222.04,,
8496667,2717311,2.66,218.18,,
732651,1556440,2.72,10.29,,
5641719,4196789,0.36,12348.32,,
9055776,2299218,3.6,107.06,,
6874818,3091454,8.32,20.5,,
4582688,486714,1.32,85.24,,
1617829,6626652,2.62,104.47,,
3836787,698304,1.69,62.8,,
4050950,9461787,3.91,167.39,,
3592333,4216506,9.76,10.6,,
8387312,8716531,4.2,276.22,,
1754018,4081381,0.98,500.43,,
2531173,7061576,7.51,21.16,,
9129726,134967,7.3,1.54,,
4255165,8086655,7.45,41.38,,
2147204,1938664,6.78,6.04,,
3884288,3133214,4.72,36.41,,
3983934,1938249,4.58,24.54,,
1961492,9201031,2.26,236.21,,
5520474,684816,2.8,32.11,,
2568269,7081391,2.68,169.38,,
2602000,9293140,5.87,46.79,,
4395312,2690632,0.86,1072.18,,
4122493,6019285,1.25,1051.65,,
7261896,7319956,8.21,52.59,,
6855423,2781062,5.05,49.88,,
5680134,9000059,7.49,60.8,,
9412205,3216091,9.86,20.76,,
1941198,1625522,3.87,14.06,,
9889678,6388428,9.33,48.42,,
786398,8801906,6.94,9.58,,
7004003,7339137,1.38,1789.84,,
2455935,2666469,9.05,5.33,,
882600,4231277,1.83,74.38,,
2552521,100217,2.59,2.54,,
6596273,854587,7.73,6.3,,
9573591,3872818,6.66,55.79,,
5027924,9124168,6.12,81.85,,
6331092,3321369,1.26,883.42,,
1500596,6905519,9.21,8.15,,
4073405,1724195,1.71,160.41,,
5979945,6481398,4.07,155.9,,
7249454,9611856,6.19,121.28,,
6853498,2744532,8.51,17.32,,
3609577,8402967,8.09,30.92,,
6072270,9876149,3.4,346.12,,
9255009,5378006,5.33,116.82,,
7069063,1335890,0.1,60241.79,,
4718098,8688656,0.33,24800.24,,
1261226,1131106,7.93,1.51,,
1144713,8311224,6.05,17.37,,
9703991,6724541,2,1089.36,,
6582085,1074380,1.61,182.17,,
5161708,9328987,6.99,65.73,,
13925,3896557,0.53,12.8,,
3706686,3049534,6.34,18.74,,
223381,6721062,5.38,3.47,,
4967076,4218584,6.51,32.95,,
5343880,6327900,3.08,238.58,,
9003685,4898121,0.81,4470.45,,
8077296,8567820,8.65,61.66,,
6632381,3803064,1.74,553.22,,
6976386,4646470,0.24,37819.28,,
2049051,1738551,3.01,26.18,,
8149571,8659789,6.8,101.85,,
5167895,2194573,0.49,3183.39,,
3288657,1420891,2.7,42.7,,
5508657,2278030,0.54,2837.8,,
6802759,4136114,4.7,85.1,,
7512357,8595143,8.48,59.92,,
719785,4838499,5.95,6.57,,
6648342,1864718,0.52,3013.39,,
6716721,9096418,0.51,15496.39,,
7060087,2991969,1.66,509.8,,
4590789,9021894,4.63,128.83,,
1314311,6988590,5.32,21.65,,
6886846,7301042,3.7,245.62,,
957808,9928487,4.35,33.57,,
4808520,2858373,9.57,10.02,,
64698,7062229,0.37,220.92,,
2030570,4592284,5.12,23.78,,
1823764,1949226,9.83,2.46,,
5516745,8217903,5.81,89.59,,
9755210,2656151,7.9,27.68,,
1115859,7528240,0.72,1093.62,,
8244205,6921569,2.59,569.07,,
3512613,7314802,0.36,13193.71,,
7412657,6964475,2.61,505.23,,
361809,8727568,4.84,9,,
2169559,6258139,7.09,18.04,,
6420913,7150303,4.92,126.43,,
1662622,5018348,8.45,7.79,,
6202176,9335111,3.09,404.37,,
6393758,5659578,3.84,163.72,,
6733860,8757253,7.48,70.36,,
4839771,903228,2.9,34.57,,
8945442,2406988,0.41,8407.08,,
4929353,3617521,7.67,20.25,,
7937675,3852641,1.46,956.13,,
1301376,6565483,6.91,11.94,,
2879184,7119740,1.4,695.27,,
7503059,8687322,7.41,79.23,,
7054048,5795800,3.03,297.74,,
4140114,8951915,1.08,2127.89,,
7235789,4928284,8.6,32.2,,
9730570,7362886,8.47,66.61,,
2047716,9657896,2.27,256.17,,
5756295,2959759,5.51,37.38,,
5285453,3612030,2.87,154.43,,
9650328,2868291,6.78,40.13,,
5087333,390104,0.65,311.47,,
2968449,8192120,2.76,212.95,,
9941417,3046703,4.22,113.46,,
4514216,3576708,5.15,40.55,,
926366,2702959,3.97,10.59,,
593508,925379,4.56,1.76,,
2046964,2371518,4.05,19.79,,
471263,8173364,4.99,10.33,,
1967471,2248327,2.31,55.36,,
5577824,4317160,6.09,43.35,,
452218,742212,3.35,2,,
8391283,1293105,1.42,359.54,,
7882803,8456573,3.31,406.8,,
1077344,6420526,2.51,72.98,,
3947722,8282435,1.78,688.64,,
6528401,6650397,1.17,2115.77,,
3169460,9566011,4.19,115.32,,
3848106,8117118,9.63,22.49,,
3624068,7706719,5.4,64.02,,
9869498,5135569,2.53,527.06,,
7486428,4840297,6.17,63.61,,
9305772,4176132,4.68,118.49,,
2740731,1418554,0.57,812.38,,
4807472,3729727,5.15,45.06,,
9614347,7586136,7.43,88.05,,
7335526,3199108,2.42,266.95,,
4765736,4868161,1.48,711.29,,
2273557,1010826,3.54,12.26,,
6078389,5011754,6.19,53.11,,
1923159,2438017,4.65,14.46,,
3269609,6850926,3.28,138.62,,
1722873,8652071,10,9.95,,
691176,4841669,5.69,6.91,,
9706378,5152446,5.59,106.7,,
5500147,523301,1.73,63.84,,
7116853,2574179,9.91,12.44,,
5486481,9208824,7.22,64.65,,
2583904,6849064,6.23,30.43,,
4411953,1266003,0.18,11946.51,,
4486587,4457543,0.13,79571.87,,
4263698,5366026,6.95,31.56,,
8454644,8567389,9.77,50.59,,
6131253,3955632,0.19,46250.66,,
3382533,6878088,6.88,32.81,,
4910027,9422084,7.98,48.43,,
4519775,5312018,9.93,16.25,,
6468275,9070852,7.79,64.49,,
6607638,3552167,7.02,31.82,,
7227503,6878054,5.62,104.99,,
3061300,859062,1.87,50.39,,
9348848,9046835,0.31,60609.41,,
6134044,35644,9.37,0.17,,
4150915,2355620,4.06,39.58,,
5132310,2441397,4.83,35.79,,
1444635,6271177,4.14,35.28,,
1916436,5684377,6.46,17.42,,
8679712,4976216,8.51,39.82,,
8881931,6446540,6.87,81.02,,
3747107,2996174,6.73,16.54,,
3062359,5476171,3.87,74.86,,
9381411,1661409,9.1,12.57,,
6409365,6812945,8.74,38.17,,
9198811,3092775,8.02,29.54,,
9850322,3638564,8.18,35.75,,
8975593,2898119,8.66,23.16,,
9733044,8156011,7.07,105.98,,
6974076,8403328,5.94,110.77,,
3172821,7278639,3.39,134,,
9912753,3460091,0.93,2639.88,,
9528666,2453392,1.48,713.77,,
8827976,1322162,4.89,32.59,,
8073498,7470047,7.06,80.75,,
6031639,5969884,1.31,1406.65,,
461790,7735966,5.87,6.92,,
5926880,765320,8.65,4.05,,
9139915,1730058,6.53,24.74,,
6445400,9863694,2.81,539.08,,
2238843,8044435,0.15,50049.66,,
7442610,320024,2.1,36.02,,
2965933,6402104,3.52,102.5,,
953743,5657222,4.96,14.65,,
7477310,4278485,7.49,38,,
9355367,4313174,8.8,34.75,,
9330188,6831319,6.92,88.78,,
1432568,6401726,5.66,19.08,,
8863933,7113659,0.63,10528.3,,
900423,130487,6,0.22,,
5909588,2698128,9.38,12.09,,
2511102,3723668,1.65,229.63,,
3697246,3403712,6.89,17.7,,
1912946,6388946,7.91,13.04,,
9026866,8357754,9.79,52.53,,
2138246,5780098,2.95,94.7,,
2973814,6403063,6.52,29.9,,
7291221,2146529,2.9,124.16,,
2531164,116681,3.4,1.71,,
9369973,6357416,5.98,111.06,,
9430240,6098478,6.65,86.77,,
1568440,3173865,6.35,8.24,,
4831578,758378,9.86,2.51,,
7621820,2209145,6.9,23.63,,
9881687,2175369,7.67,24.36,,
302483,3300298,2.07,15.57,,
8451868,4778827,1.33,1532.33,,
7065628,2325159,7.61,18.92,,
6602997,2275655,4.71,45.28,,
7422165,3071758,0.21,33282.84,,
5538969,9708708,9.69,38.23,,
9943078,8992811,9.11,71.87,,
6460450,711806,2.24,61.09,,
1098367,790073,8.76,0.75,,
4336437,2451930,4.1,42.13,,
9809606,8283137,1.19,3849.12,,
2043851,9345961,4.8,55.21,,
3593804,4404354,8.59,14.3,,
8799890,3095534,3.02,199.68,,
6365470,8372516,9.3,41.12,,
3537459,4655605,8.36,15.71,,
3172062,5120660,4.56,52.17,,
4733146,4655838,1.41,740.79,,
5994950,5193096,0.26,30898.81,,
1015911,2437832,0.99,169.67,,
3400543,2629909,5.06,23.3,,
5163818,2100064,5.13,27.54,,
8121768,6135923,3.36,295.08,,
1074162,3871449,1.3,164.08,,
7852920,9926393,7.63,89.29,,
4900996,2175527,8.62,9.57,,
2804817,3267863,3.28,56.86,,
1176556,8085471,7.66,10.81,,
4347851,3216110,8.94,11.67,,
2894625,304373,0.17,2105.7,,
1748339,5798668,9.65,7.26,,
677524,6219891,3.21,27.36,,
5809720,4011102,8.03,24.11,,
6048768,921653,0.5,1471.86,,
5703452,1547552,1.09,499.12,,
4154279,3799379,3.81,72.53,,
7981884,4341604,9.6,25.11,,
9614749,7963343,8.54,70.1,,
5181968,1169548,4.77,17.74,,
446618,5264503,9.57,1.71,,
1360954,2902382,0.29,3196.62,,
4403766,1569284,3.37,40.6,,
5105137,7816093,8.49,36.92,,
823546,1792296,0.19,2637.16,,
5383795,3809066,1.02,1326.01,,
2467505,7902440,9.43,14.62,,
6728568,4255309,2.34,349.91,,
836596,7383420,7.29,7.75,,
8450509,1002254,3.76,40.02,,
4216656,1651705,6.3,11.71,,
6844136,7302792,4.25,184.57,,
4494500,379735,8.97,1.42,,
6499678,8248793,6.52,84.16,,
1879836,3904325,5.11,18.73,,
1937920,2691046,4.93,14.32,,
9015708,5740335,5.52,113.25,,
1317555,6109701,8.49,7.45,,
9889139,7521013,7.02,100.78,,
9090439,8476612,2.19,1071.49,,
7501188,1347730,1.96,174.93,,
1383927,6227904,3.59,44.51,,
2667287,4180123,6.61,17.02,,
3663941,636448,4.76,6.87,,
9128984,1532201,8.18,13.95,,
2839656,336181,4.96,2.58,,
5651954,2909127,6.78,23.88,,
4900415,2089097,2.98,76.74,,
9290777,8389588,9.78,54.38,,
8863738,2308407,0.77,2309.64,,
2615419,5491240,8.96,11.93,,
9398006,5278901,7.81,54.34,,
6432069,3675266,9.64,16.99,,
9580658,4774164,9.21,35.95,,
7761736,2481722,9.6,13.95,,
5872197,5411409,7.14,41.65,,
1222136,5469247,7.83,7.28,,
4108187,6947532,1.95,499.41,,
3908233,6236010,6.4,39.71,,
9536169,1405173,0.08,157638.19,,
1266415,4616208,3.68,28.87,,
2121631,4127242,9.81,6.07,,
7345130,7624141,5.47,124.78,,
6594172,7497089,0.55,10816,,
5247232,2076157,5.14,27.52,,
8319762,6923810,1.21,2622.62,,
3085468,9195395,0.41,11073.73,,
9160592,5468653,8.72,43.99,,
1264973,4611103,1.46,181.63,,
8284821,9665957,8.28,77.86,,
4727896,9353428,0.3,32217.07,,
8690522,7168975,6.9,87.26,,
1164995,2499757,2.94,22.47,,
1929277,3515093,9.26,5.28,,
8783763,8836527,0.36,39946.26,,
9901499,356764,3.04,25.53,,
8321737,7809250,2.03,1050.63,,
8585703,3858738,6.13,58.91,,
6952978,7280343,2.1,762.98,,
431117,5625833,4.92,6.7,,
9665165,4128057,0.77,4460.47,,
3436555,5357457,0.31,12585.46,,
6389816,5886670,5.38,86.76,,
8602573,6626670,4.78,166.75,,
7964414,2101404,0.63,2851.4,,
9969110,2277021,8.91,19.09,,
7992938,9346487,2.84,617.97,,
5538847,2945526,0.62,2844.05,,
3367348,1354539,1.75,99.15,,
5646975,5080388,3.47,158.62,,
2855226,5989836,5.35,39.92,,
1761513,1862159,4.65,10.12,,
4080769,3045987,2.31,155.49,,
2758153,885207,6.76,3.57,,
4354980,8158975,1.3,1402.28,,
1395791,5567266,3.6,40.07,,
9617951,5792041,7.77,61.5,,
9687461,3792103,2.97,277.08,,
1494201,3044345,5.05,11.9,,
7285392,4174056,9.9,20.72,,
6779536,1145702,8.96,6.46,,
5211901,4716931,6.74,36.06,,
3228054,6602782,6.33,35.55,,
1138123,9454985,6.61,16.41,,
2993708,2549262,6.29,12.87,,
9618052,1696766,9.78,11.37,,
5516298,3902282,6.69,32.12,,
5784200,8211961,6.65,71.6,,
4250757,7271173,2.72,278.06,,
163794,4748839,3.06,5.55,,
4168577,2234808,9.05,7.58,,
5731182,3131806,7.07,23.99,,
2587950,933859,4.21,9.08,,
2767959,8154596,7.88,24.23,,
6638848,177102,8.04,1.21,,
7093991,7237600,8.75,44.77,,
6252881,9681803,3.93,262.01,,
3617061,3458044,5.32,29.45,,
9417976,1953783,6.05,33.54,,
5579273,8589822,2.05,763.8,,
9094650,4061418,8.17,36.91,,
9419593,3582086,7.5,40.01,,
6139041,7186219,4.15,171.09,,
4292699,4478026,9.6,13.92,,
7602490,2138675,4.55,52.4,,
3989536,1112771,6.3,7.47,,
1753091,8953890,7.46,18.84,,
6284262,8894341,8.02,57.96,,
8441603,8683861,8.53,67.17,,
6901797,9949247,4.84,195.28,,
5391309,1850630,6.33,16.62,,
1655216,4170601,9.82,4.78,,
7252086,4606647,9.14,26.7,,
4693725,8606509,7.91,43.08,,
411805,5830120,2.87,19.43,,
2299774,7205937,1.87,315.76,,
7434615,4384084,2.07,505.41,,
5035145,7456292,4.36,131.85,,
6650494,4001855,1.56,727.29,,
6176128,5584585,6.85,49.09,,
8973342,2947066,0.61,4768.48,,
9497644,7498816,3.28,442.88,,
1737860,9435551,5.11,41.96,,
4766117,6274783,4.58,95.1,,
7769798,2345417,3.09,127.36,,
3228462,9997116,4.04,132.09,,
6739925,9507248,4.3,230.74,,
2488656,9433480,5.44,53.02,,
7464255,2856368,7.1,28.19,,
2683003,959693,2.16,36.8,,
9450766,3385451,1.2,1471.52,,
1337747,5809429,4.17,29.89,,
8559283,1589920,1,899.17,,
8674636,5242013,8.1,46.26,,
9852832,284669,5.93,5.33,,
1930153,4698571,4.98,24.45,,
9152269,1619188,3.19,97.44,,
6689098,1775034,6.3,19.99,,
6046222,2042251,5.17,30.84,,
5502857,6863240,1.45,1190.84,,
7290287,3223443,7.74,26.17,,
1209149,3363681,1.71,93.09,,
4312882,5989846,8.43,24.27,,
7046280,3196539,4.43,76.52,,
6400395,4714642,6.91,42.18,,
2870614,8536803,3.96,104.34,,
9481577,6995553,9.09,53.51,,
1125151,6966253,1.94,138.99,,
9844456,6328483,3.91,271.47,,
2414954,3452060,9.26,6.48,,
5405398,9777074,8.62,47.48,,
3540316,5432692,4.73,57.41,,
2293489,9392949,1.53,613.8,,
7332479,8172951,4.83,171.66,,
5726194,616602,1.7,81.1,,
9442263,3329506,2,524.44,,
468927,903791,6.71,0.63,,
9261729,6209738,1.2,2676.46,,
8548502,3667003,9.47,23.34,,
6927484,1917328,1.66,323.07,,
1396028,2049264,4.1,11.38,,
7874733,1586200,1.45,394.33,,
7057265,955348,9.67,4.81,,
4746331,8605167,2.85,336.71,,
4111332,4863845,0.93,1532.28,,
639045,8908,9.82,0,,
5957455,8053492,9.72,33.91,,
3811012,1945,7.4,0.01,,
2936300,1070018,1.74,69.07,,
377275,6404264,2.26,31.63,,
4326432,3250008,5.07,36.48,,
188206,8650903,6.52,2.56,,
549073,3849097,2.51,22.4,,
3851839,2339134,2.96,68.5,,
698400,7121481,7.39,6.08,,
6490011,1027148,1.87,127.17,,
6401289,9987398,1.59,1697.93,,
7225697,2279052,1.35,600.02,,
1224852,4412881,2.31,67.8,,
6998490,1688772,2.6,116.92,,
7094528,2974124,8.11,21.39,,
6753492,5425092,6.58,56.39,,
940174,8517193,0.33,5000.91,,
9976025,2333276,5.85,45.43,,
8347523,597244,1.39,171.36,,
9152944,7863224,6.81,103.7,,
6931581,6616613,4.12,180.34,,
3752167,629131,5.99,4.38,,
9347231,9466701,1.88,1665.32,,
218466,606113,6.34,0.22,,
3487471,61030,0.55,47.5,,
5564189,4621060,8.42,24.21,,
2048720,2701062,3.77,26.01,,
6960368,8512736,3.3,363.14,,
6281241,6343968,5.55,86.22,,
2325730,8866069,1.68,487.34,,
7568264,5462505,9.79,28.8,,
4277177,2149021,8.78,7.96,,
3686302,1975877,0.77,810.46,,
9679548,4345021,6.01,77.79,,
6745498,8546259,9.6,41.76,,
9241300,9412150,7.92,92.57,,
3202769,8145468,3.66,130.3,,
25310,9516230,8.38,0.23,,
4347837,6692523,7.16,37.85,,
157087,1360800,2.14,3.13,,
2545493,9557372,7.95,25.7,,
7846529,1079747,0.71,1112.18,,
1901726,2063374,7.14,5.14,,
7580886,276785,0.86,189.65,,
6019040,2312197,3.48,76.79,,
2652486,8669297,3.62,116.82,,
6892276,5116334,2.05,558.98,,
5015931,6206373,1.57,844.23,,
3591312,95862,9.13,0.28,,
3485716,7562261,6.59,40.52,,
3666878,7543159,1.66,670.21,,
3841750,1760935,3.73,32.49,,
3972020,9259363,3.19,240.85,,
508559,1546804,4.05,3.19,,
2829145,7806800,2.63,212.58,,
6358041,2720218,1.82,348.26,,
1507042,1188858,0.31,1251.54,,
554810,4613651,5.22,6.28,,
803615,4328175,2,58.09,,
393704,919181,6.76,0.53,,
4629726,8201004,6.47,60.47,,
8858380,5806276,1.06,3056.73,,
2713514,6587492,3.89,78.78,,
2148088,3518845,9.38,5.73,,
5812100,9520486,4.62,172.82,,
28498,7053469,4.84,0.57,,
115718,5908937,3.91,2.98,,
1175021,103317,7.81,0.13,,
581646,2090991,6.39,1.99,,
8077746,6473728,4.09,209,,
3407977,822795,1.28,114.01,,
6391811,5986941,0.32,24902.79,,
8106937,7303662,5.96,111.37,,
8372396,190814,1.25,68.23,,
7028477,6292076,5.3,105.08,,
5086733,9798872,3.25,314.05,,
135902,9647722,7.9,1.4,,
837575,5824088,2.27,63.15,,
559331,4705067,7.56,3.07,,
2121690,3044976,3.3,39.64,,
5263033,3907876,9.07,16.7,,
205342,9545551,6.68,2.93,,
3045606,4976104,2.02,247.32,,
7879800,1387769,0.97,776.78,,
8853464,5020093,4.25,164.05,,
8364928,4257409,8.37,33.93,,
4848618,1878886,6.3,15.33,,
8718344,501789,1.67,104.1,,
4758695,8538695,5.51,89.38,,
3403476,333232,1.04,70.41,,
2152561,1600620,6.48,5.48,,
1948916,6491529,7.29,15.89,,
4881547,9669086,9.84,32.52,,
9227773,6292997,3.81,267.21,,
8115062,9237941,2.81,634.15,,
3184790,7821884,2.18,350.69,,
9288527,2385623,4.65,68.28,,
4670869,4142550,5.43,43.71,,
4032518,306959,2.71,11.26,,
9716455,9088077,4.41,302.83,,
8409081,4996475,0.46,13459.89,,
9394160,5763931,3.2,351.92,,
9800902,490185,9.97,3.22,,
7134177,2330143,6.69,24.77,,
3295380,5011977,9.18,13.07,,
7731999,7711008,9.36,45.4,,
4731863,9505117,8.39,42.67,,
3010728,4511897,6.66,20.43,,
3870761,6297047,7.9,26.04,,
9345975,501982,3.53,25.16,,
1995257,5389168,3.75,51.03,,
3855401,2175213,3.36,49.52,,
963016,9821693,7.79,10.4,,
1240325,5260422,5.63,13.74,,
9632692,6630882,2.11,956.87,,
7911433,585064,7.57,5.4,,
6406424,292610,7.35,2.31,,
8955366,9845577,1.63,2223.63,,
3155646,6998088,6.64,33.41,,
5857318,574914,6.61,5.14,,
9967128,3182259,4.86,89.7,,
4681968,2901493,3.38,79.58,,
279158,1938905,2.11,8.09,,
7049576,4598704,2.71,293.71,,
5144861,9266714,8.52,43.83,,
7649476,8535042,1.06,3906.18,,
77360,6876531,6.95,0.73,,
3099645,6411693,2.11,297.51,,
6414147,5985107,7.43,46.43,,
8333867,954746,4.6,25.14,,
6342296,2711535,1.9,317.05,,
61635,8002491,6.58,0.76,,
778903,4783196,2.51,39.37,,
1407272,9064450,7.77,14.1,,
6958631,7451897,9.75,36.39,,
7551800,5389804,9.02,33.4,,
4275225,3618797,2.04,247,,
5719134,7900442,1.79,942.46,,
2580477,2086600,3.4,31.09,,
9587746,7625482,2.98,549.66,,
505996,1175198,2.64,5.71,,
9985608,1024892,1.42,339.53,,
5688888,8228966,3.14,316.23,,
9876502,1141028,1.79,234.34,,
3975095,2689900,4.61,33.64,,
2731620,5679970,9.07,12.57,,
2156684,8480521,0.77,2047.72,,
6889790,604076,2.78,35.87,,
8387403,2887306,3.9,106.01,,
8705653,2953317,5.57,55.4,,
8311222,3172987,6.51,41.54,,
6286638,4979726,6.9,43.84,,
2000344,8447256,5.39,38.83,,
853317,3784913,4.14,12.57,,
875442,6747030,5.46,13.23,,
7162693,669832,7.62,5.52,,
9959890,5102405,1.01,3306.26,,
9116833,1391648,0.24,14675.91,,
8962359,6942378,7.31,77.62,,
9835586,312625,8.8,2.65,,
8347145,3322220,6.62,42.27,,
7849660,1996657,4.9,43.64,,
6123584,6905054,7.9,45.26,,
7735481,4554070,0.12,160976.45,,
4787467,3155391,6.91,21.1,,
1221454,6137841,8.79,6.47,,
8099082,3673442,8.26,29.07,,
151350,9357197,7.26,1.79,,
2775176,735634,7.2,2.62,,
4112152,5489832,5.68,46.76,,
7642499,5994866,1.6,1198.31,,
4783803,7048400,9.81,23.38,,
8027858,7496579,0.69,8403.24,,
2471818,6834776,5.44,38.04,,
632336,2700192,6.77,2.49,,
7499855,4347437,6.87,46.14,,
3785905,4194135,9.57,11.56,,
8507112,1572731,8.62,12.02,,
6132002,3385295,6.77,30.24,,
9335809,6137188,6.52,89.81,,
9021424,7968202,7.88,77.33,,
9786847,2633273,6.03,47.29,,
9391566,2072042,4.1,77.09,,
3345580,722399,2.35,29.29,,
4710067,7081514,4.62,104.45,,
4474253,5940085,2,444.56,,
5595936,2071068,2.38,136.29,,
3039302,5422427,8.44,15.42,,
870565,3883715,9.4,2.56,,
8613205,3032186,7.94,27.67,,
4913004,4063688,9.65,14.3,,
8680973,6408886,8.88,47.13,,
2036860,61236,8.76,0.11,,
5449529,9855563,4.04,219.3,,
9254879,2981992,9.65,19.8,,
9741629,6128071,8.87,50.63,,
7356374,8574843,9.3,48.69,,
9674597,4315246,8.45,39.02,,
8789003,2898752,2.32,315.79,,
8989274,5456065,7.49,58.31,,
4911808,6920617,0.81,3434.73,,
7212990,6183426,7.92,47.47,,
6043809,4420238,9.99,17.86,,
6990524,6629254,6.24,79.3,,
4296197,3574356,1.71,352.35,,
6669218,9599255,6.71,94.9,,
7629924,1927696,5.58,31.5,,
9841847,4971750,4.51,160.29,,
3169350,7296765,5.41,52.67,,
552185,6961,7.89,0,,
4212667,8921082,9.44,28.13,,
9010310,9826055,7.04,119.32,,
7716838,9112125,6.58,108.48,,
8851181,8074869,4.23,266.53,,
7765650,1917278,9.85,10.24,,
4322353,8643668,6.14,66.17,,
3332778,9048538,4.56,96.69,,
7275087,6856,0.38,22.55,,
9554955,9654629,6.95,127.33,,
690977,1583278,8.47,1.02,,
8375488,3175901,5.69,54.8,,
2586521,3816444,1.62,251.37,,
6390243,5166158,2.35,397.74,,
8794045,2181441,9.89,13.09,,
276182,1788001,5.62,1.04,,
4741723,1906723,7.45,10.86,,
5926812,5728290,0.07,429104.31,,
8129020,3895522,6.64,47.93,,
6467585,7456283,9.91,32.74,,
8865618,4277331,1.62,964.21,,
4450939,2065054,8.88,7.78,,
5133034,7991637,4.29,148.65,,
5922670,7742497,7.15,59.83,,
659319,8631587,1.13,299.24,,
1982705,3279459,0.84,609.17,,
9887316,9996199,2.42,1128.55,,
4501378,8487722,3.56,201.2,,
9629670,5191440,9.66,35.76,,
2631224,1839744,8.61,4.35,,
3742510,551168,0.49,563.05,,
8569893,2522037,7.04,29.12,,
3099351,4069426,3.47,70.04,,
7755263,3049146,5.76,47.59,,
976738,5262364,9.66,3.68,,
7728079,208312,0.55,354.45,,
1518377,7762561,9.13,9.43,,
8971506,4517573,9.44,30.37,,
6902776,11140,6.55,0.12,,
1563354,4473732,9.94,4.72,,
4471015,9357247,1.75,906.6,,
2661775,7950781,6.34,35.18,,
6804851,9065681,4.73,184.32,,
2093661,4832687,0.9,834.15,,
2846712,2061519,3.61,30.05,,
2312641,7230263,4.11,65.93,,
9083623,2353668,1.14,1105.86,,
2613554,1173890,0.29,2489.46,,
5988947,3915945,5.27,56.36,,
8106249,8476356,8.42,64.74,,
8045465,6329221,2.87,411.23,,
3899431,2974468,0.41,4629.89,,
4209546,9483708,9.46,29.74,,
8699553,199183,8.66,1.54,,
2768146,4228484,8.48,10.87,,
2149461,2732957,8.69,5.19,,
4983111,6442224,9.77,22.46,,
1342018,3685164,9.06,4.02,,
2945594,3879295,4.78,33.43,,
8754349,1442823,8.3,12.25,,
3246654,4107757,0.5,3598.38,,
8083453,3320911,0.13,105144.77,,
3598931,1122259,0.55,898.68,,
8453472,4757691,6.89,56.6,,
4268881,9840922,9.52,30.96,,
